timeline_id,project_id,stage_name,planned_duration_days,actual_duration_days,stage_status,start_date,end_date
TL-LG-JK-0142-SUR,LG-JK-0142,Survey,54,72,IN_PROGRESS,2022-01-21,2024-06-30
TL-LG-JK-0142-DOC,LG-JK-0142,Documentation,52,85,DELAYED,2022-01-21,2024-06-30
TL-LG-JK-0142-APP,LG-JK-0142,Approval,48,56,IN_PROGRESS,2022-01-21,2024-06-30
TL-LG-JK-0142-NOT,LG-JK-0142,Notification,64,93,IN_PROGRESS,2022-01-21,2024-06-30
TL-LG-JK-0142-OBJ,LG-JK-0142,Objection/Hearing,57,113,DELAYED,2022-01-21,2024-06-30
TL-LG-JK-0142-COM,LG-JK-0142,Compensation,82,125,DELAYED,2022-01-21,2024-06-30
TL-LG-JK-0142-LEG,LG-JK-0142,Legal Resolution,43,102,DELAYED,2022-01-21,2024-06-30
TL-LG-JK-0142-R&R,LG-JK-0142,R&R,58,70,IN_PROGRESS,2022-01-21,2024-06-30
TL-LG-JK-0142-POS,LG-JK-0142,Possession,33,49,IN_PROGRESS,2022-01-21,2024-06-30
TL-LG-JK-0142-FIN,LG-JK-0142,Final Handover,85,96,IN_PROGRESS,2022-01-21,2024-06-30
TL-LG-LA-0143-LAN,LG-LA-0143,Land Identification,42,99,DELAYED,2024-11-13,2024-06-30
TL-LG-LA-0143-SUR,LG-LA-0143,Survey,44,53,IN_PROGRESS,2024-11-13,2024-06-30
TL-LG-LA-0143-DOC,LG-LA-0143,Documentation,78,84,IN_PROGRESS,2024-11-13,2024-06-30
TL-LG-LA-0143-APP,LG-LA-0143,Approval,60,57,COMPLETED,2024-11-13,2024-06-30
TL-LG-LA-0143-NOT,LG-LA-0143,Notification,49,72,IN_PROGRESS,2024-11-13,2024-06-30
TL-LG-LA-0143-OBJ,LG-LA-0143,Objection/Hearing,45,52,IN_PROGRESS,2024-11-13,2024-06-30
TL-LG-LA-0143-COM,LG-LA-0143,Compensation,60,87,IN_PROGRESS,2024-11-13,2024-06-30
TL-LG-LA-0143-LEG,LG-LA-0143,Legal Resolution,31,41,IN_PROGRESS,2024-11-13,2024-06-30
TL-LG-LA-0143-R&R,LG-LA-0143,R&R,54,89,DELAYED,2024-11-13,2024-06-30
TL-LG-LA-0143-POS,LG-LA-0143,Possession,51,111,DELAYED,2024-11-13,2024-06-30
TL-LG-LA-0143-FIN,LG-LA-0143,Final Handover,50,63,IN_PROGRESS,2024-11-13,2024-06-30
TL-LG-LD-0144-LAN,LG-LD-0144,Land Identification,46,82,DELAYED,2023-12-08,2024-06-30
TL-LG-LD-0144-SUR,LG-LD-0144,Survey,65,61,COMPLETED,2023-12-08,2024-06-30
TL-LG-LD-0144-DOC,LG-LD-0144,Documentation,40,60,IN_PROGRESS,2023-12-08,2024-06-30
TL-LG-LD-0144-APP,LG-LD-0144,Approval,76,97,IN_PROGRESS,2023-12-08,2024-06-30
TL-LG-LD-0144-NOT,LG-LD-0144,Notification,37,30,COMPLETED,2023-12-08,2024-06-30
TL-LG-LD-0144-OBJ,LG-LD-0144,Objection/Hearing,62,64,IN_PROGRESS,2023-12-08,2024-06-30
TL-LG-LD-0144-COM,LG-LD-0144,Compensation,62,97,DELAYED,2023-12-08,2024-06-30
TL-LG-LD-0144-LEG,LG-LD-0144,Legal Resolution,71,96,IN_PROGRESS,2023-12-08,2024-06-30
TL-LG-LD-0144-R&R,LG-LD-0144,R&R,76,134,DELAYED,2023-12-08,2024-06-30
TL-LG-LD-0144-POS,LG-LD-0144,Possession,76,69,COMPLETED,2023-12-08,2024-06-30
TL-LG-LD-0144-FIN,LG-LD-0144,Final Handover,82,113,DELAYED,2023-12-08,2024-06-30
TL-LG-PY-0145-LAN,LG-PY-0145,Land Identification,77,78,IN_PROGRESS,2023-08-09,2024-06-30
TL-LG-PY-0145-SUR,LG-PY-0145,Survey,46,66,IN_PROGRESS,2023-08-09,2024-06-30
TL-LG-PY-0145-DOC,LG-PY-0145,Documentation,72,128,DELAYED,2023-08-09,2024-06-30
TL-LG-PY-0145-APP,LG-PY-0145,Approval,63,75,IN_PROGRESS,2023-08-09,2024-06-30
TL-LG-PY-0145-NOT,LG-PY-0145,Notification,60,78,IN_PROGRESS,2023-08-09,2024-06-30
TL-LG-PY-0145-OBJ,LG-PY-0145,Objection/Hearing,61,85,IN_PROGRESS,2023-08-09,2024-06-30
TL-LG-PY-0145-COM,LG-PY-0145,Compensation,87,82,COMPLETED,2023-08-09,2024-06-30
TL-LG-PY-0145-LEG,LG-PY-0145,Legal Resolution,67,90,IN_PROGRESS,2023-08-09,2024-06-30
TL-LG-PY-0145-R&R,LG-PY-0145,R&R,72,97,IN_PROGRESS,2023-08-09,2024-06-30
TL-LG-PY-0145-POS,LG-PY-0145,Possession,61,62,IN_PROGRESS,2023-08-09,2024-06-30
TL-LG-PY-0145-FIN,LG-PY-0145,Final Handover,64,62,COMPLETED,2023-08-09,2024-06-30
TL-LG-AP-0146-LAN,LG-AP-0146,Land Identification,76,91,IN_PROGRESS,2023-03-31,2024-06-30
TL-LG-AP-0146-SUR,LG-AP-0146,Survey,82,90,IN_PROGRESS,2023-03-31,2024-06-30
TL-LG-AP-0146-DOC,LG-AP-0146,Documentation,48,42,COMPLETED,2023-03-31,2024-06-30
TL-LG-AP-0146-APP,LG-AP-0146,Approval,56,65,IN_PROGRESS,2023-03-31,2024-06-30
TL-LG-AP-0146-NOT,LG-AP-0146,Notification,86,85,COMPLETED,2023-03-31,2024-06-30
TL-LG-AP-0146-OBJ,LG-AP-0146,Objection/Hearing,76,102,IN_PROGRESS,2023-03-31,2024-06-30
TL-LG-AP-0146-COM,LG-AP-0146,Compensation,56,58,IN_PROGRESS,2023-03-31,2024-06-30
TL-LG-AP-0146-LEG,LG-AP-0146,Legal Resolution,44,61,IN_PROGRESS,2023-03-31,2024-06-30
TL-LG-AP-0146-R&R,LG-AP-0146,R&R,52,75,IN_PROGRESS,2023-03-31,2024-06-30
TL-LG-AP-0146-POS,LG-AP-0146,Possession,58,72,IN_PROGRESS,2023-03-31,2024-06-30
TL-LG-AP-0146-FIN,LG-AP-0146,Final Handover,80,101,IN_PROGRESS,2023-03-31,2024-06-30
TL-LG-AR-0147-LAN,LG-AR-0147,Land Identification,60,57,COMPLETED,2023-09-17,2024-06-30
TL-LG-AR-0147-SUR,LG-AR-0147,Survey,40,71,DELAYED,2023-09-17,2024-06-30
TL-LG-AR-0147-DOC,LG-AR-0147,Documentation,50,84,DELAYED,2023-09-17,2024-06-30
TL-LG-AR-0147-APP,LG-AR-0147,Approval,78,118,DELAYED,2023-09-17,2024-06-30
TL-LG-AR-0147-NOT,LG-AR-0147,Notification,42,69,IN_PROGRESS,2023-09-17,2024-06-30
TL-LG-AR-0147-OBJ,LG-AR-0147,Objection/Hearing,70,130,DELAYED,2023-09-17,2024-06-30
TL-LG-AR-0147-COM,LG-AR-0147,Compensation,37,60,IN_PROGRESS,2023-09-17,2024-06-30
TL-LG-AR-0147-LEG,LG-AR-0147,Legal Resolution,37,72,DELAYED,2023-09-17,2024-06-30
TL-LG-AR-0147-R&R,LG-AR-0147,R&R,59,107,DELAYED,2023-09-17,2024-06-30
TL-LG-AR-0147-POS,LG-AR-0147,Possession,72,76,IN_PROGRESS,2023-09-17,2024-06-30
TL-LG-AR-0147-FIN,LG-AR-0147,Final Handover,65,62,COMPLETED,2023-09-17,2024-06-30
TL-LG-AS-0148-LAN,LG-AS-0148,Land Identification,77,124,DELAYED,2021-11-18,2024-06-30
TL-LG-AS-0148-SUR,LG-AS-0148,Survey,88,110,IN_PROGRESS,2021-11-18,2024-06-30
TL-LG-AS-0148-DOC,LG-AS-0148,Documentation,66,73,IN_PROGRESS,2021-11-18,2024-06-30
TL-LG-AS-0148-APP,LG-AS-0148,Approval,39,53,IN_PROGRESS,2021-11-18,2024-06-30
TL-LG-AS-0148-NOT,LG-AS-0148,Notification,69,113,DELAYED,2021-11-18,2024-06-30
TL-LG-AS-0148-OBJ,LG-AS-0148,Objection/Hearing,56,92,DELAYED,2021-11-18,2024-06-30
TL-LG-AS-0148-COM,LG-AS-0148,Compensation,38,96,DELAYED,2021-11-18,2024-06-30
TL-LG-AS-0148-LEG,LG-AS-0148,Legal Resolution,70,106,DELAYED,2021-11-18,2024-06-30
TL-LG-AS-0148-R&R,LG-AS-0148,R&R,74,77,IN_PROGRESS,2021-11-18,2024-06-30
TL-LG-AS-0148-POS,LG-AS-0148,Possession,70,93,IN_PROGRESS,2021-11-18,2024-06-30
TL-LG-AS-0148-FIN,LG-AS-0148,Final Handover,36,26,COMPLETED,2021-11-18,2024-06-30
TL-LG-BR-0149-LAN,LG-BR-0149,Land Identification,62,75,IN_PROGRESS,2023-04-07,2024-06-30
TL-LG-BR-0149-SUR,LG-BR-0149,Survey,79,126,DELAYED,2023-04-07,2024-06-30
TL-LG-BR-0149-DOC,LG-BR-0149,Documentation,47,77,IN_PROGRESS,2023-04-07,2024-06-30
TL-LG-BR-0149-APP,LG-BR-0149,Approval,72,119,DELAYED,2023-04-07,2024-06-30
TL-LG-BR-0149-NOT,LG-BR-0149,Notification,47,84,DELAYED,2023-04-07,2024-06-30
TL-LG-BR-0149-OBJ,LG-BR-0149,Objection/Hearing,56,90,DELAYED,2023-04-07,2024-06-30
TL-LG-BR-0149-COM,LG-BR-0149,Compensation,84,93,IN_PROGRESS,2023-04-07,2024-06-30
TL-LG-BR-0149-LEG,LG-BR-0149,Legal Resolution,53,45,COMPLETED,2023-04-07,2024-06-30
TL-LG-BR-0149-R&R,LG-BR-0149,R&R,61,105,DELAYED,2023-04-07,2024-06-30
TL-LG-BR-0149-POS,LG-BR-0149,Possession,85,99,IN_PROGRESS,2023-04-07,2024-06-30
TL-LG-BR-0149-FIN,LG-BR-0149,Final Handover,44,94,DELAYED,2023-04-07,2024-06-30
TL-LG-CG-0150-LAN,LG-CG-0150,Land Identification,83,102,IN_PROGRESS,2022-08-21,2024-06-30
TL-LG-CG-0150-SUR,LG-CG-0150,Survey,56,82,IN_PROGRESS,2022-08-21,2024-06-30
TL-LG-CG-0150-DOC,LG-CG-0150,Documentation,84,99,IN_PROGRESS,2022-08-21,2024-06-30
TL-LG-CG-0150-APP,LG-CG-0150,Approval,53,72,IN_PROGRESS,2022-08-21,2024-06-30
TL-LG-CG-0150-NOT,LG-CG-0150,Notification,61,65,IN_PROGRESS,2022-08-21,2024-06-30
TL-LG-CG-0150-OBJ,LG-CG-0150,Objection/Hearing,41,43,IN_PROGRESS,2022-08-21,2024-06-30
TL-LG-CG-0150-COM,LG-CG-0150,Compensation,48,88,DELAYED,2022-08-21,2024-06-30
TL-LG-CG-0150-LEG,LG-CG-0150,Legal Resolution,45,41,COMPLETED,2022-08-21,2024-06-30
TL-LG-CG-0150-R&R,LG-CG-0150,R&R,61,58,COMPLETED,2022-08-21,2024-06-30
TL-LG-CG-0150-POS,LG-CG-0150,Possession,71,68,COMPLETED,2022-08-21,2024-06-30
TL-LG-CG-0150-FIN,LG-CG-0150,Final Handover,68,100,DELAYED,2022-08-21,2024-06-30
TL-LG-GA-0151-LAN,LG-GA-0151,Land Identification,63,79,IN_PROGRESS,2023-07-26,2024-06-30
TL-LG-GA-0151-SUR,LG-GA-0151,Survey,81,73,COMPLETED,2023-07-26,2024-06-30
TL-LG-GA-0151-DOC,LG-GA-0151,Documentation,46,57,IN_PROGRESS,2023-07-26,2024-06-30
TL-LG-GA-0151-APP,LG-GA-0151,Approval,79,138,DELAYED,2023-07-26,2024-06-30
TL-LG-GA-0151-NOT,LG-GA-0151,Notification,89,129,DELAYED,2023-07-26,2024-06-30
TL-LG-GA-0151-OBJ,LG-GA-0151,Objection/Hearing,43,52,IN_PROGRESS,2023-07-26,2024-06-30
TL-LG-GA-0151-COM,LG-GA-0151,Compensation,45,43,COMPLETED,2023-07-26,2024-06-30
TL-LG-GA-0151-LEG,LG-GA-0151,Legal Resolution,33,45,IN_PROGRESS,2023-07-26,2024-06-30
TL-LG-GA-0151-R&R,LG-GA-0151,R&R,55,90,DELAYED,2023-07-26,2024-06-30
TL-LG-GA-0151-POS,LG-GA-0151,Possession,74,104,IN_PROGRESS,2023-07-26,2024-06-30
TL-LG-GA-0151-FIN,LG-GA-0151,Final Handover,90,143,DELAYED,2023-07-26,2024-06-30
TL-LG-GJ-0152-LAN,LG-GJ-0152,Land Identification,48,99,DELAYED,2022-08-26,2024-06-30
TL-LG-GJ-0152-SUR,LG-GJ-0152,Survey,46,73,IN_PROGRESS,2022-08-26,2024-06-30
TL-LG-GJ-0152-DOC,LG-GJ-0152,Documentation,68,83,IN_PROGRESS,2022-08-26,2024-06-30
TL-LG-GJ-0152-APP,LG-GJ-0152,Approval,55,95,DELAYED,2022-08-26,2024-06-30
TL-LG-GJ-0152-NOT,LG-GJ-0152,Notification,61,80,IN_PROGRESS,2022-08-26,2024-06-30
TL-LG-GJ-0152-OBJ,LG-GJ-0152,Objection/Hearing,50,58,IN_PROGRESS,2022-08-26,2024-06-30
TL-LG-GJ-0152-COM,LG-GJ-0152,Compensation,36,77,DELAYED,2022-08-26,2024-06-30
TL-LG-GJ-0152-LEG,LG-GJ-0152,Legal Resolution,31,87,DELAYED,2022-08-26,2024-06-30
TL-LG-GJ-0152-R&R,LG-GJ-0152,R&R,45,73,IN_PROGRESS,2022-08-26,2024-06-30
TL-LG-GJ-0152-POS,LG-GJ-0152,Possession,32,43,IN_PROGRESS,2022-08-26,2024-06-30
TL-LG-GJ-0152-FIN,LG-GJ-0152,Final Handover,88,142,DELAYED,2022-08-26,2024-06-30
TL-LG-HR-0153-LAN,LG-HR-0153,Land Identification,67,115,DELAYED,2024-10-12,2024-06-30
TL-LG-HR-0153-SUR,LG-HR-0153,Survey,81,106,IN_PROGRESS,2024-10-12,2024-06-30
TL-LG-HR-0153-DOC,LG-HR-0153,Documentation,79,69,COMPLETED,2024-10-12,2024-06-30
TL-LG-HR-0153-APP,LG-HR-0153,Approval,69,86,IN_PROGRESS,2024-10-12,2024-06-30
TL-LG-HR-0153-NOT,LG-HR-0153,Notification,78,94,IN_PROGRESS,2024-10-12,2024-06-30
TL-LG-HR-0153-OBJ,LG-HR-0153,Objection/Hearing,47,87,DELAYED,2024-10-12,2024-06-30
TL-LG-HR-0153-COM,LG-HR-0153,Compensation,47,97,DELAYED,2024-10-12,2024-06-30
TL-LG-HR-0153-LEG,LG-HR-0153,Legal Resolution,81,96,IN_PROGRESS,2024-10-12,2024-06-30
TL-LG-HR-0153-R&R,LG-HR-0153,R&R,53,71,IN_PROGRESS,2024-10-12,2024-06-30
TL-LG-HR-0153-POS,LG-HR-0153,Possession,69,102,DELAYED,2024-10-12,2024-06-30
TL-LG-HR-0153-FIN,LG-HR-0153,Final Handover,85,124,DELAYED,2024-10-12,2024-06-30
TL-LG-HP-0154-LAN,LG-HP-0154,Land Identification,40,43,IN_PROGRESS,2022-04-05,2024-06-30
TL-LG-HP-0154-SUR,LG-HP-0154,Survey,77,108,DELAYED,2022-04-05,2024-06-30
TL-LG-HP-0154-DOC,LG-HP-0154,Documentation,48,57,IN_PROGRESS,2022-04-05,2024-06-30
TL-LG-HP-0154-APP,LG-HP-0154,Approval,75,118,DELAYED,2022-04-05,2024-06-30
TL-LG-HP-0154-NOT,LG-HP-0154,Notification,38,80,DELAYED,2022-04-05,2024-06-30
TL-LG-HP-0154-OBJ,LG-HP-0154,Objection/Hearing,59,59,COMPLETED,2022-04-05,2024-06-30
TL-LG-HP-0154-COM,LG-HP-0154,Compensation,63,121,DELAYED,2022-04-05,2024-06-30
TL-LG-HP-0154-LEG,LG-HP-0154,Legal Resolution,68,78,IN_PROGRESS,2022-04-05,2024-06-30
TL-LG-HP-0154-R&R,LG-HP-0154,R&R,89,131,DELAYED,2022-04-05,2024-06-30
TL-LG-HP-0154-POS,LG-HP-0154,Possession,77,128,DELAYED,2022-04-05,2024-06-30
TL-LG-HP-0154-FIN,LG-HP-0154,Final Handover,33,34,IN_PROGRESS,2022-04-05,2024-06-30
TL-LG-JH-0155-LAN,LG-JH-0155,Land Identification,43,88,DELAYED,2021-06-02,2024-06-30
TL-LG-JH-0155-SUR,LG-JH-0155,Survey,34,35,IN_PROGRESS,2021-06-02,2024-06-30
TL-LG-JH-0155-DOC,LG-JH-0155,Documentation,56,95,DELAYED,2021-06-02,2024-06-30
TL-LG-JH-0155-APP,LG-JH-0155,Approval,58,76,IN_PROGRESS,2021-06-02,2024-06-30
TL-LG-JH-0155-NOT,LG-JH-0155,Notification,41,49,IN_PROGRESS,2021-06-02,2024-06-30
TL-LG-JH-0155-OBJ,LG-JH-0155,Objection/Hearing,37,85,DELAYED,2021-06-02,2024-06-30
TL-LG-JH-0155-COM,LG-JH-0155,Compensation,71,118,DELAYED,2021-06-02,2024-06-30
TL-LG-JH-0155-LEG,LG-JH-0155,Legal Resolution,52,77,IN_PROGRESS,2021-06-02,2024-06-30
TL-LG-JH-0155-R&R,LG-JH-0155,R&R,81,79,COMPLETED,2021-06-02,2024-06-30
TL-LG-JH-0155-POS,LG-JH-0155,Possession,49,72,IN_PROGRESS,2021-06-02,2024-06-30
TL-LG-JH-0155-FIN,LG-JH-0155,Final Handover,61,112,DELAYED,2021-06-02,2024-06-30
TL-LG-KA-0156-LAN,LG-KA-0156,Land Identification,77,89,IN_PROGRESS,2024-02-01,2024-06-30
TL-LG-KA-0156-SUR,LG-KA-0156,Survey,31,56,IN_PROGRESS,2024-02-01,2024-06-30
TL-LG-KA-0156-DOC,LG-KA-0156,Documentation,51,69,IN_PROGRESS,2024-02-01,2024-06-30
TL-LG-KA-0156-APP,LG-KA-0156,Approval,87,105,IN_PROGRESS,2024-02-01,2024-06-30
TL-LG-KA-0156-NOT,LG-KA-0156,Notification,58,97,DELAYED,2024-02-01,2024-06-30
TL-LG-KA-0156-OBJ,LG-KA-0156,Objection/Hearing,67,115,DELAYED,2024-02-01,2024-06-30
TL-LG-KA-0156-COM,LG-KA-0156,Compensation,68,70,IN_PROGRESS,2024-02-01,2024-06-30
TL-LG-KA-0156-LEG,LG-KA-0156,Legal Resolution,74,119,DELAYED,2024-02-01,2024-06-30
TL-LG-KA-0156-R&R,LG-KA-0156,R&R,38,86,DELAYED,2024-02-01,2024-06-30
TL-LG-KA-0156-POS,LG-KA-0156,Possession,55,64,IN_PROGRESS,2024-02-01,2024-06-30
TL-LG-KA-0156-FIN,LG-KA-0156,Final Handover,80,104,IN_PROGRESS,2024-02-01,2024-06-30
TL-LG-KL-0157-LAN,LG-KL-0157,Land Identification,45,87,DELAYED,2022-05-15,2024-06-30
TL-LG-KL-0157-SUR,LG-KL-0157,Survey,72,68,COMPLETED,2022-05-15,2024-06-30
TL-LG-KL-0157-DOC,LG-KL-0157,Documentation,78,119,DELAYED,2022-05-15,2024-06-30
TL-LG-KL-0157-APP,LG-KL-0157,Approval,44,38,COMPLETED,2022-05-15,2024-06-30
TL-LG-KL-0157-NOT,LG-KL-0157,Notification,32,81,DELAYED,2022-05-15,2024-06-30
TL-LG-KL-0157-OBJ,LG-KL-0157,Objection/Hearing,67,124,DELAYED,2022-05-15,2024-06-30
TL-LG-KL-0157-COM,LG-KL-0157,Compensation,90,102,IN_PROGRESS,2022-05-15,2024-06-30
TL-LG-KL-0157-LEG,LG-KL-0157,Legal Resolution,43,60,IN_PROGRESS,2022-05-15,2024-06-30
TL-LG-KL-0157-R&R,LG-KL-0157,R&R,70,69,COMPLETED,2022-05-15,2024-06-30
TL-LG-KL-0157-POS,LG-KL-0157,Possession,60,114,DELAYED,2022-05-15,2024-06-30
TL-LG-KL-0157-FIN,LG-KL-0157,Final Handover,61,77,IN_PROGRESS,2022-05-15,2024-06-30
TL-LG-MP-0158-LAN,LG-MP-0158,Land Identification,72,108,DELAYED,2024-10-04,2024-06-30
TL-LG-MP-0158-SUR,LG-MP-0158,Survey,85,128,DELAYED,2024-10-04,2024-06-30
TL-LG-MP-0158-DOC,LG-MP-0158,Documentation,44,57,IN_PROGRESS,2024-10-04,2024-06-30
TL-LG-MP-0158-APP,LG-MP-0158,Approval,34,37,IN_PROGRESS,2024-10-04,2024-06-30
TL-LG-MP-0158-NOT,LG-MP-0158,Notification,62,110,DELAYED,2024-10-04,2024-06-30
TL-LG-MP-0158-OBJ,LG-MP-0158,Objection/Hearing,65,68,IN_PROGRESS,2024-10-04,2024-06-30
TL-LG-MP-0158-COM,LG-MP-0158,Compensation,77,116,DELAYED,2024-10-04,2024-06-30
TL-LG-MP-0158-LEG,LG-MP-0158,Legal Resolution,39,78,DELAYED,2024-10-04,2024-06-30
TL-LG-MP-0158-R&R,LG-MP-0158,R&R,71,128,DELAYED,2024-10-04,2024-06-30
TL-LG-MP-0158-POS,LG-MP-0158,Possession,60,106,DELAYED,2024-10-04,2024-06-30
TL-LG-MP-0158-FIN,LG-MP-0158,Final Handover,44,76,DELAYED,2024-10-04,2024-06-30
TL-LG-MH-0159-LAN,LG-MH-0159,Land Identification,77,81,IN_PROGRESS,2021-02-04,2024-06-30
TL-LG-MH-0159-SUR,LG-MH-0159,Survey,89,85,COMPLETED,2021-02-04,2024-06-30
TL-LG-MH-0159-DOC,LG-MH-0159,Documentation,52,101,DELAYED,2021-02-04,2024-06-30
TL-LG-MH-0159-APP,LG-MH-0159,Approval,43,71,IN_PROGRESS,2021-02-04,2024-06-30
TL-LG-MH-0159-NOT,LG-MH-0159,Notification,49,91,DELAYED,2021-02-04,2024-06-30
TL-LG-MH-0159-OBJ,LG-MH-0159,Objection/Hearing,63,96,DELAYED,2021-02-04,2024-06-30
TL-LG-MH-0159-COM,LG-MH-0159,Compensation,81,71,COMPLETED,2021-02-04,2024-06-30
TL-LG-MH-0159-LEG,LG-MH-0159,Legal Resolution,32,59,IN_PROGRESS,2021-02-04,2024-06-30
TL-LG-MH-0159-R&R,LG-MH-0159,R&R,58,81,IN_PROGRESS,2021-02-04,2024-06-30
TL-LG-MH-0159-POS,LG-MH-0159,Possession,59,69,IN_PROGRESS,2021-02-04,2024-06-30
TL-LG-MH-0159-FIN,LG-MH-0159,Final Handover,67,86,IN_PROGRESS,2021-02-04,2024-06-30
TL-LG-MN-0160-LAN,LG-MN-0160,Land Identification,84,125,DELAYED,2022-08-28,2024-06-30
TL-LG-MN-0160-SUR,LG-MN-0160,Survey,79,81,IN_PROGRESS,2022-08-28,2024-06-30
TL-LG-MN-0160-DOC,LG-MN-0160,Documentation,54,96,DELAYED,2022-08-28,2024-06-30
TL-LG-MN-0160-APP,LG-MN-0160,Approval,85,94,IN_PROGRESS,2022-08-28,2024-06-30
TL-LG-MN-0160-NOT,LG-MN-0160,Notification,88,83,COMPLETED,2022-08-28,2024-06-30
TL-LG-MN-0160-OBJ,LG-MN-0160,Objection/Hearing,64,110,DELAYED,2022-08-28,2024-06-30
TL-LG-MN-0160-COM,LG-MN-0160,Compensation,66,72,IN_PROGRESS,2022-08-28,2024-06-30
TL-LG-MN-0160-LEG,LG-MN-0160,Legal Resolution,66,106,DELAYED,2022-08-28,2024-06-30
TL-LG-MN-0160-R&R,LG-MN-0160,R&R,64,103,DELAYED,2022-08-28,2024-06-30
TL-LG-MN-0160-POS,LG-MN-0160,Possession,44,88,DELAYED,2022-08-28,2024-06-30
TL-LG-MN-0160-FIN,LG-MN-0160,Final Handover,76,128,DELAYED,2022-08-28,2024-06-30
TL-LG-ML-0161-LAN,LG-ML-0161,Land Identification,58,102,DELAYED,2024-06-17,2024-06-30
TL-LG-ML-0161-SUR,LG-ML-0161,Survey,44,82,DELAYED,2024-06-17,2024-06-30
TL-LG-ML-0161-DOC,LG-ML-0161,Documentation,54,73,IN_PROGRESS,2024-06-17,2024-06-30
TL-LG-ML-0161-APP,LG-ML-0161,Approval,85,122,DELAYED,2024-06-17,2024-06-30
TL-LG-ML-0161-NOT,LG-ML-0161,Notification,38,88,DELAYED,2024-06-17,2024-06-30
TL-LG-ML-0161-OBJ,LG-ML-0161,Objection/Hearing,45,86,DELAYED,2024-06-17,2024-06-30
TL-LG-ML-0161-COM,LG-ML-0161,Compensation,30,22,COMPLETED,2024-06-17,2024-06-30
TL-LG-ML-0161-LEG,LG-ML-0161,Legal Resolution,80,127,DELAYED,2024-06-17,2024-06-30
TL-LG-ML-0161-R&R,LG-ML-0161,R&R,53,90,DELAYED,2024-06-17,2024-06-30
TL-LG-ML-0161-POS,LG-ML-0161,Possession,30,52,IN_PROGRESS,2024-06-17,2024-06-30
TL-LG-ML-0161-FIN,LG-ML-0161,Final Handover,30,55,IN_PROGRESS,2024-06-17,2024-06-30
TL-LG-MZ-0162-LAN,LG-MZ-0162,Land Identification,37,52,IN_PROGRESS,2022-11-04,2024-06-30
TL-LG-MZ-0162-SUR,LG-MZ-0162,Survey,62,81,IN_PROGRESS,2022-11-04,2024-06-30
TL-LG-MZ-0162-DOC,LG-MZ-0162,Documentation,79,133,DELAYED,2022-11-04,2024-06-30
TL-LG-MZ-0162-APP,LG-MZ-0162,Approval,66,62,COMPLETED,2022-11-04,2024-06-30
TL-LG-MZ-0162-NOT,LG-MZ-0162,Notification,36,34,COMPLETED,2022-11-04,2024-06-30
TL-LG-MZ-0162-OBJ,LG-MZ-0162,Objection/Hearing,59,89,IN_PROGRESS,2022-11-04,2024-06-30
TL-LG-MZ-0162-COM,LG-MZ-0162,Compensation,88,97,IN_PROGRESS,2022-11-04,2024-06-30
TL-LG-MZ-0162-LEG,LG-MZ-0162,Legal Resolution,80,139,DELAYED,2022-11-04,2024-06-30
TL-LG-MZ-0162-R&R,LG-MZ-0162,R&R,71,77,IN_PROGRESS,2022-11-04,2024-06-30
TL-LG-MZ-0162-POS,LG-MZ-0162,Possession,30,80,DELAYED,2022-11-04,2024-06-30
TL-LG-MZ-0162-FIN,LG-MZ-0162,Final Handover,68,59,COMPLETED,2022-11-04,2024-06-30
TL-LG-NL-0163-LAN,LG-NL-0163,Land Identification,61,112,DELAYED,2021-06-17,2024-06-30
TL-LG-NL-0163-SUR,LG-NL-0163,Survey,84,138,DELAYED,2021-06-17,2024-06-30
TL-LG-NL-0163-DOC,LG-NL-0163,Documentation,76,134,DELAYED,2021-06-17,2024-06-30
TL-LG-NL-0163-APP,LG-NL-0163,Approval,73,114,DELAYED,2021-06-17,2024-06-30
TL-LG-NL-0163-NOT,LG-NL-0163,Notification,37,93,DELAYED,2021-06-17,2024-06-30
TL-LG-NL-0163-OBJ,LG-NL-0163,Objection/Hearing,41,78,DELAYED,2021-06-17,2024-06-30
TL-LG-NL-0163-COM,LG-NL-0163,Compensation,56,54,COMPLETED,2021-06-17,2024-06-30
TL-LG-NL-0163-LEG,LG-NL-0163,Legal Resolution,56,100,DELAYED,2021-06-17,2024-06-30
TL-LG-NL-0163-R&R,LG-NL-0163,R&R,46,41,COMPLETED,2021-06-17,2024-06-30
TL-LG-NL-0163-POS,LG-NL-0163,Possession,86,97,IN_PROGRESS,2021-06-17,2024-06-30
TL-LG-NL-0163-FIN,LG-NL-0163,Final Handover,65,55,COMPLETED,2021-06-17,2024-06-30
TL-LG-OD-0164-LAN,LG-OD-0164,Land Identification,38,31,COMPLETED,2021-10-02,2024-06-30
TL-LG-OD-0164-SUR,LG-OD-0164,Survey,39,50,IN_PROGRESS,2021-10-02,2024-06-30
TL-LG-OD-0164-DOC,LG-OD-0164,Documentation,87,99,IN_PROGRESS,2021-10-02,2024-06-30
TL-LG-OD-0164-APP,LG-OD-0164,Approval,73,101,IN_PROGRESS,2021-10-02,2024-06-30
TL-LG-OD-0164-NOT,LG-OD-0164,Notification,48,87,DELAYED,2021-10-02,2024-06-30
TL-LG-OD-0164-OBJ,LG-OD-0164,Objection/Hearing,57,57,COMPLETED,2021-10-02,2024-06-30
