parcel_id,project_id,parcel_number,area_acres,ownership_type,verified_flag,dispute_flag
PCL-LG-ML-0413-02,LG-ML-0413,SY-937/2,245.86,Community,1,0
PCL-LG-ML-0413-03,LG-ML-0413,SY-709/3,245.86,Community,0,0
PCL-LG-ML-0413-04,LG-ML-0413,SY-121/4,245.86,Government,1,0
PCL-LG-ML-0413-05,LG-ML-0413,SY-352/5,245.86,Community,1,1
PCL-LG-ML-0413-06,LG-ML-0413,SY-268/6,245.86,Forest,1,0
PCL-LG-ML-0413-07,LG-ML-0413,SY-786/7,245.86,Community,1,1
PCL-LG-ML-0413-08,LG-ML-0413,SY-920/8,245.86,Community,1,1
PCL-LG-MZ-0414-01,LG-MZ-0414,SY-223/1,237.57,Forest,0,0
PCL-LG-MZ-0414-02,LG-MZ-0414,SY-965/2,237.57,Forest,1,0
PCL-LG-MZ-0414-03,LG-MZ-0414,SY-545/3,237.57,Private,1,0
PCL-LG-MZ-0414-04,LG-MZ-0414,SY-295/4,237.57,Forest,1,0
PCL-LG-MZ-0414-05,LG-MZ-0414,SY-461/5,237.57,Forest,0,0
PCL-LG-MZ-0414-06,LG-MZ-0414,SY-670/6,237.57,Government,1,0
PCL-LG-MZ-0414-07,LG-MZ-0414,SY-837/7,237.57,Government,1,0
PCL-LG-MZ-0414-08,LG-MZ-0414,SY-646/8,237.57,Forest,1,1
PCL-LG-NL-0415-01,LG-NL-0415,SY-452/1,157.44,Private,1,1
PCL-LG-NL-0415-02,LG-NL-0415,SY-783/2,157.44,Forest,1,0
PCL-LG-NL-0415-03,LG-NL-0415,SY-991/3,157.44,Forest,1,0
PCL-LG-NL-0415-04,LG-NL-0415,SY-447/4,157.44,Private,1,0
PCL-LG-NL-0415-05,LG-NL-0415,SY-654/5,157.44,Private,1,1
PCL-LG-OD-0416-01,LG-OD-0416,SY-276/1,307.9,Private,0,0
PCL-LG-OD-0416-02,LG-OD-0416,SY-582/2,307.9,Private,1,0
PCL-LG-OD-0416-03,LG-OD-0416,SY-292/3,307.9,Government,1,0
PCL-LG-OD-0416-04,LG-OD-0416,SY-808/4,307.9,Government,1,0
PCL-LG-OD-0416-05,LG-OD-0416,SY-642/5,307.9,Private,1,0
PCL-LG-OD-0416-06,LG-OD-0416,SY-516/6,307.9,Community,1,0
PCL-LG-OD-0416-07,LG-OD-0416,SY-353/7,307.9,Government,1,0
PCL-LG-PB-0417-01,LG-PB-0417,SY-559/1,358.07,Community,0,0
PCL-LG-PB-0417-02,LG-PB-0417,SY-398/2,358.07,Community,1,1
PCL-LG-PB-0417-03,LG-PB-0417,SY-912/3,358.07,Private,1,0
PCL-LG-PB-0417-04,LG-PB-0417,SY-650/4,358.07,Community,0,0
PCL-LG-RJ-0418-01,LG-RJ-0418,SY-802/1,236.71,Government,1,0
PCL-LG-RJ-0418-02,LG-RJ-0418,SY-721/2,236.71,Government,1,0
PCL-LG-RJ-0418-03,LG-RJ-0418,SY-527/3,236.71,Community,1,1
PCL-LG-RJ-0418-04,LG-RJ-0418,SY-606/4,236.71,Government,0,0
PCL-LG-RJ-0418-05,LG-RJ-0418,SY-616/5,236.71,Forest,1,1
PCL-LG-RJ-0418-06,LG-RJ-0418,SY-438/6,236.71,Government,0,1
PCL-LG-RJ-0418-07,LG-RJ-0418,SY-532/7,236.71,Community,1,0
PCL-LG-SK-0419-01,LG-SK-0419,SY-295/1,53.37,Private,0,0
PCL-LG-SK-0419-02,LG-SK-0419,SY-830/2,53.37,Government,1,0
PCL-LG-SK-0419-03,LG-SK-0419,SY-560/3,53.37,Private,1,0
PCL-LG-TN-0420-01,LG-TN-0420,SY-142/1,462.54,Government,1,0
PCL-LG-TN-0420-02,LG-TN-0420,SY-304/2,462.54,Private,1,1
PCL-LG-TN-0420-03,LG-TN-0420,SY-845/3,462.54,Private,1,0
PCL-LG-TN-0420-04,LG-TN-0420,SY-507/4,462.54,Community,1,1
PCL-LG-TN-0420-05,LG-TN-0420,SY-937/5,462.54,Private,1,0
PCL-LG-TS-0421-01,LG-TS-0421,SY-238/1,84.0,Private,1,1
PCL-LG-TS-0421-02,LG-TS-0421,SY-327/2,84.0,Forest,1,0
PCL-LG-TS-0421-03,LG-TS-0421,SY-212/3,84.0,Forest,1,1
PCL-LG-TS-0421-04,LG-TS-0421,SY-346/4,84.0,Community,1,0
PCL-LG-TS-0421-05,LG-TS-0421,SY-596/5,84.0,Government,1,0
PCL-LG-TS-0421-06,LG-TS-0421,SY-980/6,84.0,Forest,1,0
PCL-LG-TR-0422-01,LG-TR-0422,SY-486/1,22.01,Community,1,1
PCL-LG-TR-0422-02,LG-TR-0422,SY-530/2,22.01,Government,1,1
PCL-LG-TR-0422-03,LG-TR-0422,SY-489/3,22.01,Forest,1,0
PCL-LG-TR-0422-04,LG-TR-0422,SY-506/4,22.01,Private,1,0
PCL-LG-TR-0422-05,LG-TR-0422,SY-768/5,22.01,Government,1,0
PCL-LG-TR-0422-06,LG-TR-0422,SY-983/6,22.01,Community,1,0
PCL-LG-TR-0422-07,LG-TR-0422,SY-444/7,22.01,Private,1,0
PCL-LG-TR-0422-08,LG-TR-0422,SY-756/8,22.01,Private,1,0
PCL-LG-UP-0423-01,LG-UP-0423,SY-525/1,741.9,Government,1,0
PCL-LG-UP-0423-02,LG-UP-0423,SY-642/2,741.9,Forest,1,0
PCL-LG-UP-0423-03,LG-UP-0423,SY-430/3,741.9,Community,0,1
PCL-LG-UK-0424-01,LG-UK-0424,SY-504/1,422.23,Government,1,0
PCL-LG-UK-0424-02,LG-UK-0424,SY-677/2,422.23,Community,1,0
PCL-LG-UK-0424-03,LG-UK-0424,SY-988/3,422.23,Community,0,0
PCL-LG-WB-0425-01,LG-WB-0425,SY-150/1,449.6,Government,0,1
PCL-LG-WB-0425-02,LG-WB-0425,SY-195/2,449.6,Community,1,0
PCL-LG-WB-0425-03,LG-WB-0425,SY-397/3,449.6,Private,0,0
PCL-LG-WB-0425-04,LG-WB-0425,SY-582/4,449.6,Government,1,1
PCL-LG-WB-0425-05,LG-WB-0425,SY-802/5,449.6,Community,1,0
PCL-LG-AN-0426-01,LG-AN-0426,SY-692/1,381.48,Private,1,1
PCL-LG-AN-0426-02,LG-AN-0426,SY-110/2,381.48,Government,1,0
PCL-LG-AN-0426-03,LG-AN-0426,SY-449/3,381.48,Community,1,0
PCL-LG-AN-0426-04,LG-AN-0426,SY-915/4,381.48,Private,0,0
PCL-LG-CH-0427-01,LG-CH-0427,SY-281/1,112.41,Forest,0,0
PCL-LG-CH-0427-02,LG-CH-0427,SY-625/2,112.41,Forest,0,1
PCL-LG-CH-0427-03,LG-CH-0427,SY-635/3,112.41,Government,1,0
PCL-LG-CH-0427-04,LG-CH-0427,SY-272/4,112.41,Community,1,1
PCL-LG-CH-0427-05,LG-CH-0427,SY-220/5,112.41,Forest,1,0
PCL-LG-CH-0427-06,LG-CH-0427,SY-710/6,112.41,Government,1,0
PCL-LG-CH-0427-07,LG-CH-0427,SY-688/7,112.41,Community,1,0
PCL-LG-CH-0427-08,LG-CH-0427,SY-362/8,112.41,Private,1,0
PCL-LG-DH-0428-01,LG-DH-0428,SY-786/1,296.66,Government,1,0
PCL-LG-DH-0428-02,LG-DH-0428,SY-889/2,296.66,Forest,1,0
PCL-LG-DH-0428-03,LG-DH-0428,SY-756/3,296.66,Private,0,0
PCL-LG-DH-0428-04,LG-DH-0428,SY-469/4,296.66,Forest,0,1
PCL-LG-DH-0428-05,LG-DH-0428,SY-153/5,296.66,Private,0,1
PCL-LG-DH-0428-06,LG-DH-0428,SY-951/6,296.66,Government,1,0
PCL-LG-DH-0428-07,LG-DH-0428,SY-321/7,296.66,Community,0,1
PCL-LG-DL-0429-01,LG-DL-0429,SY-347/1,261.17,Community,1,0
PCL-LG-DL-0429-02,LG-DL-0429,SY-753/2,261.17,Forest,1,0
PCL-LG-DL-0429-03,LG-DL-0429,SY-951/3,261.17,Forest,1,1
PCL-LG-DL-0429-04,LG-DL-0429,SY-604/4,261.17,Forest,1,0
PCL-LG-DL-0429-05,LG-DL-0429,SY-995/5,261.17,Community,0,0
PCL-LG-DL-0429-06,LG-DL-0429,SY-731/6,261.17,Private,1,0
PCL-LG-DL-0429-07,LG-DL-0429,SY-554/7,261.17,Government,1,1
PCL-LG-JK-0430-01,LG-JK-0430,SY-912/1,292.33,Government,1,1
PCL-LG-JK-0430-02,LG-JK-0430,SY-823/2,292.33,Private,1,0
PCL-LG-JK-0430-03,LG-JK-0430,SY-314/3,292.33,Government,1,0
PCL-LG-LA-0431-01,LG-LA-0431,SY-530/1,24.19,Community,1,0
PCL-LG-LA-0431-02,LG-LA-0431,SY-218/2,24.19,Private,1,0
PCL-LG-LA-0431-03,LG-LA-0431,SY-515/3,24.19,Private,1,1
PCL-LG-LA-0431-04,LG-LA-0431,SY-793/4,24.19,Government,1,0
PCL-LG-LA-0431-05,LG-LA-0431,SY-290/5,24.19,Private,0,0
PCL-LG-LA-0431-06,LG-LA-0431,SY-278/6,24.19,Community,1,1
PCL-LG-LA-0431-07,LG-LA-0431,SY-680/7,24.19,Government,1,0
PCL-LG-LA-0431-08,LG-LA-0431,SY-861/8,24.19,Forest,1,0
PCL-LG-LD-0432-01,LG-LD-0432,SY-957/1,14.92,Government,1,0
PCL-LG-LD-0432-02,LG-LD-0432,SY-488/2,14.92,Private,1,0
PCL-LG-LD-0432-03,LG-LD-0432,SY-662/3,14.92,Government,1,0
PCL-LG-LD-0432-04,LG-LD-0432,SY-107/4,14.92,Private,0,0
PCL-LG-LD-0432-05,LG-LD-0432,SY-807/5,14.92,Community,1,1
PCL-LG-LD-0432-06,LG-LD-0432,SY-913/6,14.92,Forest,1,0
PCL-LG-PY-0433-01,LG-PY-0433,SY-356/1,304.88,Private,1,0
PCL-LG-PY-0433-02,LG-PY-0433,SY-718/2,304.88,Forest,1,1
PCL-LG-PY-0433-03,LG-PY-0433,SY-175/3,304.88,Private,1,0
PCL-LG-PY-0433-04,LG-PY-0433,SY-522/4,304.88,Community,1,1
PCL-LG-PY-0433-05,LG-PY-0433,SY-466/5,304.88,Government,0,0
PCL-LG-PY-0433-06,LG-PY-0433,SY-473/6,304.88,Forest,1,0
PCL-LG-PY-0433-07,LG-PY-0433,SY-918/7,304.88,Community,1,0
PCL-LG-PY-0433-08,LG-PY-0433,SY-286/8,304.88,Forest,1,0
PCL-LG-AP-0434-01,LG-AP-0434,SY-128/1,298.77,Government,1,1
PCL-LG-AP-0434-02,LG-AP-0434,SY-902/2,298.77,Community,0,0
PCL-LG-AP-0434-03,LG-AP-0434,SY-155/3,298.77,Community,0,0
PCL-LG-AP-0434-04,LG-AP-0434,SY-860/4,298.77,Community,1,0
PCL-LG-AP-0434-05,LG-AP-0434,SY-401/5,298.77,Government,1,0
PCL-LG-AP-0434-06,LG-AP-0434,SY-556/6,298.77,Community,0,0
PCL-LG-AP-0434-07,LG-AP-0434,SY-183/7,298.77,Forest,1,0
PCL-LG-AP-0434-08,LG-AP-0434,SY-582/8,298.77,Private,0,0
PCL-LG-AR-0435-01,LG-AR-0435,SY-254/1,437.0,Government,0,1
PCL-LG-AR-0435-02,LG-AR-0435,SY-739/2,437.0,Community,1,0
PCL-LG-AR-0435-03,LG-AR-0435,SY-503/3,437.0,Private,1,1
PCL-LG-AR-0435-04,LG-AR-0435,SY-575/4,437.0,Private,0,1
PCL-LG-AS-0436-01,LG-AS-0436,SY-982/1,228.56,Government,1,0
PCL-LG-AS-0436-02,LG-AS-0436,SY-208/2,228.56,Forest,1,0
PCL-LG-AS-0436-03,LG-AS-0436,SY-168/3,228.56,Forest,1,1
PCL-LG-AS-0436-04,LG-AS-0436,SY-369/4,228.56,Private,1,0
PCL-LG-AS-0436-05,LG-AS-0436,SY-818/5,228.56,Forest,1,0
PCL-LG-AS-0436-06,LG-AS-0436,SY-526/6,228.56,Community,1,0
PCL-LG-AS-0436-07,LG-AS-0436,SY-788/7,228.56,Government,0,0
PCL-LG-BR-0437-01,LG-BR-0437,SY-581/1,129.46,Forest,1,1
PCL-LG-BR-0437-02,LG-BR-0437,SY-100/2,129.46,Community,0,1
PCL-LG-BR-0437-03,LG-BR-0437,SY-428/3,129.46,Forest,1,1
PCL-LG-BR-0437-04,LG-BR-0437,SY-154/4,129.46,Forest,0,1
PCL-LG-BR-0437-05,LG-BR-0437,SY-933/5,129.46,Private,1,0
PCL-LG-BR-0437-06,LG-BR-0437,SY-107/6,129.46,Private,1,0
PCL-LG-BR-0437-07,LG-BR-0437,SY-512/7,129.46,Private,0,0
PCL-LG-BR-0437-08,LG-BR-0437,SY-496/8,129.46,Private,1,1
PCL-LG-CG-0438-01,LG-CG-0438,SY-216/1,501.4,Private,1,0
PCL-LG-CG-0438-02,LG-CG-0438,SY-318/2,501.4,Government,1,1
PCL-LG-CG-0438-03,LG-CG-0438,SY-634/3,501.4,Private,0,0
PCL-LG-GA-0439-01,LG-GA-0439,SY-350/1,486.37,Forest,0,1
PCL-LG-GA-0439-02,LG-GA-0439,SY-489/2,486.37,Forest,0,0
PCL-LG-GA-0439-03,LG-GA-0439,SY-112/3,486.37,Private,1,1
PCL-LG-GJ-0440-01,LG-GJ-0440,SY-781/1,22.1,Forest,1,0
PCL-LG-GJ-0440-02,LG-GJ-0440,SY-899/2,22.1,Community,1,1
PCL-LG-GJ-0440-03,LG-GJ-0440,SY-994/3,22.1,Community,1,0
PCL-LG-HR-0441-01,LG-HR-0441,SY-225/1,144.67,Community,1,0
PCL-LG-HR-0441-02,LG-HR-0441,SY-377/2,144.67,Government,1,1
PCL-LG-HR-0441-03,LG-HR-0441,SY-824/3,144.67,Private,1,0
PCL-LG-HP-0442-01,LG-HP-0442,SY-424/1,123.73,Forest,0,0
PCL-LG-HP-0442-02,LG-HP-0442,SY-247/2,123.73,Forest,1,0
PCL-LG-HP-0442-03,LG-HP-0442,SY-334/3,123.73,Private,0,0
PCL-LG-HP-0442-04,LG-HP-0442,SY-229/4,123.73,Private,1,0
PCL-LG-HP-0442-05,LG-HP-0442,SY-623/5,123.73,Forest,0,0
PCL-LG-HP-0442-06,LG-HP-0442,SY-329/6,123.73,Forest,1,1
PCL-LG-JH-0443-01,LG-JH-0443,SY-446/1,172.68,Government,1,0
PCL-LG-JH-0443-02,LG-JH-0443,SY-805/2,172.68,Community,0,0
PCL-LG-JH-0443-03,LG-JH-0443,SY-250/3,172.68,Private,0,0
PCL-LG-JH-0443-04,LG-JH-0443,SY-534/4,172.68,Forest,1,0
PCL-LG-JH-0443-05,LG-JH-0443,SY-879/5,172.68,Government,1,0
PCL-LG-JH-0443-06,LG-JH-0443,SY-870/6,172.68,Forest,1,0
PCL-LG-JH-0443-07,LG-JH-0443,SY-540/7,172.68,Private,1,1
PCL-LG-JH-0443-08,LG-JH-0443,SY-941/8,172.68,Forest,1,0
PCL-LG-KA-0444-01,LG-KA-0444,SY-318/1,178.44,Community,1,0
PCL-LG-KA-0444-02,LG-KA-0444,SY-757/2,178.44,Forest,0,1
PCL-LG-KA-0444-03,LG-KA-0444,SY-908/3,178.44,Government,1,1
PCL-LG-KA-0444-04,LG-KA-0444,SY-112/4,178.44,Community,1,1
PCL-LG-KA-0444-05,LG-KA-0444,SY-595/5,178.44,Community,1,0
PCL-LG-KA-0444-06,LG-KA-0444,SY-865/6,178.44,Community,1,0
PCL-LG-KA-0444-07,LG-KA-0444,SY-670/7,178.44,Government,1,0
PCL-LG-KA-0444-08,LG-KA-0444,SY-209/8,178.44,Forest,1,1
PCL-LG-KL-0445-01,LG-KL-0445,SY-600/1,475.64,Forest,0,0
PCL-LG-KL-0445-02,LG-KL-0445,SY-343/2,475.64,Forest,1,0
PCL-LG-KL-0445-03,LG-KL-0445,SY-770/3,475.64,Community,1,0
PCL-LG-KL-0445-04,LG-KL-0445,SY-877/4,475.64,Community,1,0
PCL-LG-KL-0445-05,LG-KL-0445,SY-780/5,475.64,Community,1,0
PCL-LG-MP-0446-01,LG-MP-0446,SY-956/1,380.0,Government,1,1
PCL-LG-MP-0446-02,LG-MP-0446,SY-928/2,380.0,Community,1,0
PCL-LG-MP-0446-03,LG-MP-0446,SY-360/3,380.0,Private,1,0
PCL-LG-MP-0446-04,LG-MP-0446,SY-118/4,380.0,Private,1,1
PCL-LG-MP-0446-05,LG-MP-0446,SY-435/5,380.0,Community,0,0
PCL-LG-MH-0447-01,LG-MH-0447,SY-118/1,10.76,Forest,1,1
PCL-LG-MH-0447-02,LG-MH-0447,SY-121/2,10.76,Forest,1,0
PCL-LG-MH-0447-03,LG-MH-0447,SY-713/3,10.76,Forest,0,1
PCL-LG-MH-0447-04,LG-MH-0447,SY-256/4,10.76,Private,1,0
PCL-LG-MH-0447-05,LG-MH-0447,SY-847/5,10.76,Government,0,0
PCL-LG-MH-0447-06,LG-MH-0447,SY-617/6,10.76,Private,0,0
PCL-LG-MH-0447-07,LG-MH-0447,SY-858/7,10.76,Government,1,0
PCL-LG-MH-0447-08,LG-MH-0447,SY-536/8,10.76,Private,1,1
PCL-LG-MN-0448-01,LG-MN-0448,SY-982/1,149.36,Forest,1,1
PCL-LG-MN-0448-02,LG-MN-0448,SY-838/2,149.36,Community,1,1
PCL-LG-MN-0448-03,LG-MN-0448,SY-599/3,149.36,Private,1,0
PCL-LG-MN-0448-04,LG-MN-0448,SY-614/4,149.36,Government,1,0
PCL-LG-MN-0448-05,LG-MN-0448,SY-253/5,149.36,Private,0,1
PCL-LG-ML-0449-01,LG-ML-0449,SY-717/1,433.76,Government,1,0
PCL-LG-ML-0449-02,LG-ML-0449,SY-314/2,433.76,Government,1,0
PCL-LG-ML-0449-03,LG-ML-0449,SY-437/3,433.76,Community,0,0
PCL-LG-ML-0449-04,LG-ML-0449,SY-240/4,433.76,Forest,1,1
PCL-LG-ML-0449-05,LG-ML-0449,SY-825/5,433.76,Government,1,0
PCL-LG-MZ-0450-01,LG-MZ-0450,SY-534/1,800.23,Government,0,1
PCL-LG-MZ-0450-02,LG-MZ-0450,SY-218/2,800.23,Forest,1,0
PCL-LG-MZ-0450-03,LG-MZ-0450,SY-385/3,800.23,Government,0,1
PCL-LG-NL-0451-01,LG-NL-0451,SY-606/1,128.56,Government,1,0
PCL-LG-NL-0451-02,LG-NL-0451,SY-423/2,128.56,Community,1,1
PCL-LG-NL-0451-03,LG-NL-0451,SY-601/3,128.56,Forest,1,0
PCL-LG-NL-0451-04,LG-NL-0451,SY-792/4,128.56,Forest,1,0
PCL-LG-NL-0451-05,LG-NL-0451,SY-723/5,128.56,Forest,1,0
PCL-LG-NL-0451-06,LG-NL-0451,SY-549/6,128.56,Government,0,0
PCL-LG-NL-0451-07,LG-NL-0451,SY-214/7,128.56,Forest,0,0
PCL-LG-NL-0451-08,LG-NL-0451,SY-732/8,128.56,Forest,1,0
PCL-LG-OD-0452-01,LG-OD-0452,SY-980/1,400.9,Forest,1,1
PCL-LG-OD-0452-02,LG-OD-0452,SY-967/2,400.9,Forest,1,1
PCL-LG-OD-0452-03,LG-OD-0452,SY-926/3,400.9,Private,1,0
PCL-LG-PB-0453-01,LG-PB-0453,SY-968/1,197.5,Community,0,1
PCL-LG-PB-0453-02,LG-PB-0453,SY-919/2,197.5,Government,0,0
PCL-LG-PB-0453-03,LG-PB-0453,SY-787/3,197.5,Government,0,0
PCL-LG-PB-0453-04,LG-PB-0453,SY-571/4,197.5,Forest,0,0
PCL-LG-PB-0453-05,LG-PB-0453,SY-327/5,197.5,Private,0,1
PCL-LG-PB-0453-06,LG-PB-0453,SY-903/6,197.5,Private,1,1
PCL-LG-PB-0453-07,LG-PB-0453,SY-252/7,197.5,Private,1,0
PCL-LG-PB-0453-08,LG-PB-0453,SY-206/8,197.5,Private,1,0
PCL-LG-RJ-0454-01,LG-RJ-0454,SY-312/1,50.15,Private,1,0
PCL-LG-RJ-0454-02,LG-RJ-0454,SY-586/2,50.15,Forest,1,0
PCL-LG-RJ-0454-03,LG-RJ-0454,SY-883/3,50.15,Private,1,0
PCL-LG-RJ-0454-04,LG-RJ-0454,SY-514/4,50.15,Forest,1,1
PCL-LG-RJ-0454-05,LG-RJ-0454,SY-849/5,50.15,Private,1,0
PCL-LG-RJ-0454-06,LG-RJ-0454,SY-242/6,50.15,Government,1,0
PCL-LG-RJ-0454-07,LG-RJ-0454,SY-976/7,50.15,Government,1,1
PCL-LG-RJ-0454-08,LG-RJ-0454,SY-595/8,50.15,Government,1,1
PCL-LG-SK-0455-01,LG-SK-0455,SY-160/1,351.28,Forest,1,1
PCL-LG-SK-0455-02,LG-SK-0455,SY-950/2,351.28,Private,1,0
PCL-LG-SK-0455-03,LG-SK-0455,SY-112/3,351.28,Forest,0,1
PCL-LG-SK-0455-04,LG-SK-0455,SY-310/4,351.28,Community,1,0
PCL-LG-SK-0455-05,LG-SK-0455,SY-330/5,351.28,Private,0,1
PCL-LG-SK-0455-06,LG-SK-0455,SY-667/6,351.28,Government,1,0
PCL-LG-TN-0456-01,LG-TN-0456,SY-155/1,7.97,Private,1,0
PCL-LG-TN-0456-02,LG-TN-0456,SY-169/2,7.97,Forest,1,1
PCL-LG-TN-0456-03,LG-TN-0456,SY-337/3,7.97,Private,0,1
PCL-LG-TN-0456-04,LG-TN-0456,SY-408/4,7.97,Forest,1,1
PCL-LG-TN-0456-05,LG-TN-0456,SY-103/5,7.97,Government,0,1
PCL-LG-TN-0456-06,LG-TN-0456,SY-384/6,7.97,Community,1,1
PCL-LG-TN-0456-07,LG-TN-0456,SY-226/7,7.97,Private,1,0
PCL-LG-TN-0456-08,LG-TN-0456,SY-556/8,7.97,Private,1,1
PCL-LG-TS-0457-01,LG-TS-0457,SY-505/1,191.08,Government,1,0
PCL-LG-TS-0457-02,LG-TS-0457,SY-420/2,191.08,Forest,1,0
PCL-LG-TS-0457-03,LG-TS-0457,SY-976/3,191.08,Community,1,0
PCL-LG-TS-0457-04,LG-TS-0457,SY-428/4,191.08,Government,1,0
PCL-LG-TS-0457-05,LG-TS-0457,SY-765/5,191.08,Government,1,0
PCL-LG-TR-0458-01,LG-TR-0458,SY-840/1,187.86,Private,1,1
PCL-LG-TR-0458-02,LG-TR-0458,SY-128/2,187.86,Government,1,1
PCL-LG-TR-0458-03,LG-TR-0458,SY-429/3,187.86,Private,1,1
PCL-LG-TR-0458-04,LG-TR-0458,SY-647/4,187.86,Forest,0,0
PCL-LG-TR-0458-05,LG-TR-0458,SY-705/5,187.86,Government,1,1
PCL-LG-TR-0458-06,LG-TR-0458,SY-597/6,187.86,Forest,1,0
PCL-LG-TR-0458-07,LG-TR-0458,SY-171/7,187.86,Forest,0,0
PCL-LG-UP-0459-01,LG-UP-0459,SY-428/1,479.07,Government,1,1
PCL-LG-UP-0459-02,LG-UP-0459,SY-134/2,479.07,Community,1,0
PCL-LG-UP-0459-03,LG-UP-0459,SY-520/3,479.07,Community,0,0
PCL-LG-UK-0460-01,LG-UK-0460,SY-778/1,133.04,Community,1,0
PCL-LG-UK-0460-02,LG-UK-0460,SY-192/2,133.04,Private,1,1
PCL-LG-UK-0460-03,LG-UK-0460,SY-541/3,133.04,Private,1,1
PCL-LG-UK-0460-04,LG-UK-0460,SY-440/4,133.04,Forest,1,0
PCL-LG-UK-0460-05,LG-UK-0460,SY-709/5,133.04,Government,0,0
PCL-LG-UK-0460-06,LG-UK-0460,SY-843/6,133.04,Private,1,0
PCL-LG-UK-0460-07,LG-UK-0460,SY-801/7,133.04,Private,1,0
PCL-LG-UK-0460-08,LG-UK-0460,SY-604/8,133.04,Private,0,0
PCL-LG-WB-0461-01,LG-WB-0461,SY-597/1,222.07,Government,1,0
PCL-LG-WB-0461-02,LG-WB-0461,SY-199/2,222.07,Government,1,0
PCL-LG-WB-0461-03,LG-WB-0461,SY-393/3,222.07,Forest,1,0
PCL-LG-WB-0461-04,LG-WB-0461,SY-588/4,222.07,Government,1,0
PCL-LG-AN-0462-01,LG-AN-0462,SY-948/1,109.72,Forest,0,1
PCL-LG-AN-0462-02,LG-AN-0462,SY-405/2,109.72,Government,1,0
PCL-LG-AN-0462-03,LG-AN-0462,SY-672/3,109.72,Forest,0,0
PCL-LG-AN-0462-04,LG-AN-0462,SY-250/4,109.72,Forest,1,0
PCL-LG-CH-0463-01,LG-CH-0463,SY-436/1,180.23,Government,1,0
PCL-LG-CH-0463-02,LG-CH-0463,SY-833/2,180.23,Government,0,0
PCL-LG-CH-0463-03,LG-CH-0463,SY-739/3,180.23,Private,1,0
PCL-LG-CH-0463-04,LG-CH-0463,SY-933/4,180.23,Community,1,1
PCL-LG-CH-0463-05,LG-CH-0463,SY-845/5,180.23,Private,1,0
PCL-LG-CH-0463-06,LG-CH-0463,SY-661/6,180.23,Private,1,0
PCL-LG-DH-0464-01,LG-DH-0464,SY-818/1,100.42,Forest,1,1
PCL-LG-DH-0464-02,LG-DH-0464,SY-201/2,100.42,Community,1,0
PCL-LG-DH-0464-03,LG-DH-0464,SY-429/3,100.42,Community,1,1
PCL-LG-DH-0464-04,LG-DH-0464,SY-557/4,100.42,Private,0,0
PCL-LG-DH-0464-05,LG-DH-0464,SY-401/5,100.42,Government,1,0
PCL-LG-DH-0464-06,LG-DH-0464,SY-366/6,100.42,Private,1,0
PCL-LG-DH-0464-07,LG-DH-0464,SY-478/7,100.42,Forest,0,0
PCL-LG-DH-0464-08,LG-DH-0464,SY-916/8,100.42,Forest,1,1
PCL-LG-DL-0465-01,LG-DL-0465,SY-149/1,562.55,Private,0,1
PCL-LG-DL-0465-02,LG-DL-0465,SY-610/2,562.55,Forest,1,0
PCL-LG-DL-0465-03,LG-DL-0465,SY-124/3,562.55,Private,1,0
PCL-LG-DL-0465-04,LG-DL-0465,SY-984/4,562.55,Private,1,0
PCL-LG-JK-0466-01,LG-JK-0466,SY-855/1,223.34,Private,0,1
PCL-LG-JK-0466-02,LG-JK-0466,SY-590/2,223.34,Private,1,0
PCL-LG-JK-0466-03,LG-JK-0466,SY-902/3,223.34,Forest,0,0
PCL-LG-JK-0466-04,LG-JK-0466,SY-416/4,223.34,Forest,1,0
PCL-LG-JK-0466-05,LG-JK-0466,SY-113/5,223.34,Private,1,0
PCL-LG-LA-0467-01,LG-LA-0467,SY-399/1,26.13,Community,1,0
PCL-LG-LA-0467-02,LG-LA-0467,SY-357/2,26.13,Community,0,1
PCL-LG-LA-0467-03,LG-LA-0467,SY-910/3,26.13,Government,1,1
PCL-LG-LD-0468-01,LG-LD-0468,SY-929/1,187.36,Community,1,0
PCL-LG-LD-0468-02,LG-LD-0468,SY-469/2,187.36,Community,1,0
PCL-LG-LD-0468-03,LG-LD-0468,SY-664/3,187.36,Government,1,0
PCL-LG-LD-0468-04,LG-LD-0468,SY-535/4,187.36,Government,1,0
PCL-LG-LD-0468-05,LG-LD-0468,SY-532/5,187.36,Private,1,0
PCL-LG-LD-0468-06,LG-LD-0468,SY-643/6,187.36,Private,0,1
PCL-LG-LD-0468-07,LG-LD-0468,SY-439/7,187.36,Private,1,1
PCL-LG-PY-0469-01,LG-PY-0469,SY-274/1,308.4,Private,0,0
PCL-LG-PY-0469-02,LG-PY-0469,SY-281/2,308.4,Forest,1,1
PCL-LG-PY-0469-03,LG-PY-0469,SY-791/3,308.4,Private,1,1
PCL-LG-AP-0470-01,LG-AP-0470,SY-716/1,197.14,Private,1,0
PCL-LG-AP-0470-02,LG-AP-0470,SY-211/2,197.14,Forest,1,0
PCL-LG-AP-0470-03,LG-AP-0470,SY-988/3,197.14,Private,0,0
PCL-LG-AP-0470-04,LG-AP-0470,SY-172/4,197.14,Community,1,0
PCL-LG-AP-0470-05,LG-AP-0470,SY-923/5,197.14,Community,0,0
PCL-LG-AR-0471-01,LG-AR-0471,SY-740/1,242.77,Private,1,0
